image_name,normal_iou,normal_dsc,oracle_iou,oracle_dsc,delta_iou,delta_dsc,normal_roi_256,oracle_roi_256,normal_prediction_path,oracle_prediction_path,overlay_path,status,error
00000139_217557BB_1.png,0.822997598530866,0.9029058504455637,0.8719762836003089,0.931610396177954,0.04897868506944292,0.02870454573239034,"(14, 146, 92, 224)","(8, 138, 92, 222)",/Users/JanayeCheong/Documents/radiomics_segmentation_models/TNSCUI2020-Seg-Rank1st/oracle_roi_experiment/normal_stage1_roi_masks/00000139_217557BB_1_normal.png,/Users/JanayeCheong/Documents/radiomics_segmentation_models/TNSCUI2020-Seg-Rank1st/oracle_roi_experiment/oracle_gt_roi_masks/00000139_217557BB_1_oracle.png,/Users/JanayeCheong/Documents/radiomics_segmentation_models/TNSCUI2020-Seg-Rank1st/oracle_roi_experiment/comparison_overlays/00000139_217557BB_1_comparison.png,ok,
00000155_A2330FD3_0.png,0.8044987723420546,0.8916589855008852,0.8002482044782425,0.8890420804059901,-0.00425056786381206,-0.0026169050948950945,"(38, 174, 66, 202)","(36, 178, 63, 205)",/Users/JanayeCheong/Documents/radiomics_segmentation_models/TNSCUI2020-Seg-Rank1st/oracle_roi_experiment/normal_stage1_roi_masks/00000155_A2330FD3_0_normal.png,/Users/JanayeCheong/Documents/radiomics_segmentation_models/TNSCUI2020-Seg-Rank1st/oracle_roi_experiment/oracle_gt_roi_masks/00000155_A2330FD3_0_oracle.png,/Users/JanayeCheong/Documents/radiomics_segmentation_models/TNSCUI2020-Seg-Rank1st/oracle_roi_experiment/comparison_overlays/00000155_A2330FD3_0_comparison.png,ok,
